Format Version,1.23,Take Name,23122020-robot-diff-center,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-23 01.11.57.908 ,Total Frames in Take,3195,Total Exported Frames,3195,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
26,0.260000,0.057234,-0.089776,-0.166615,0.953415,0.059239,0.208090,0.000366,0.784398,0.077220,0.198907,0.923793,1.040224,0.072896,0.253201,0.919544,0.933899,0.029249,0.099093,0.763141,1.014044,0.027284,0.299334,0.908270,0.963502,0.074201,0.282894,0.801400,0.984425,0.074583,0.115109,0.711371,0.784648,0.077009,0.199068,1.040144,0.073177,0.253121,0.933626,0.030015,0.098937,1.014174,0.027088,0.299233,0.963005,0.074457,0.283246,0.984873,0.073689,0.114957
27,0.270000,0.112725,0.254948,-0.019480,0.953356,0.059513,0.208131,0.000336,0.784284,0.077116,0.199219,0.905918,1.040173,0.073121,0.253241,0.945441,0.933810,0.030131,0.098975,0.917983,1.014155,0.027165,0.299124,0.937646,0.963477,0.074051,0.283015,0.874949,0.984236,0.075496,0.115215,0.876220,0.784634,0.077002,0.199141,1.040123,0.073140,0.253029,0.933670,0.030334,0.098759,1.014310,0.026993,0.299033,0.963193,0.074404,0.283226,0.984209,0.075205,0.115614
28,0.280000,0.099433,-0.074020,-0.233350,0.953336,0.059303,0.208063,0.000296,0.784333,0.077483,0.199009,0.919008,1.040194,0.072847,0.253114,0.919976,0.933704,0.029366,0.099073,0.833080,1.013994,0.027252,0.299254,0.883780,0.963495,0.074233,0.282864,0.863274,0.984296,0.074636,0.115064,0.721383,0.784096,0.077397,0.199213,1.040029,0.073121,0.253124,0.933626,0.030015,0.098937,1.014310,0.026993,0.299033,0.963113,0.074531,0.283117,0.984873,0.073689,0.114957
29,0.290000,0.049821,-0.031294,-0.186656,0.953326,0.059389,0.208136,0.000334,0.784316,0.077439,0.198950,0.919008,1.040133,0.072970,0.253273,0.919976,0.933813,0.029518,0.099107,0.833080,1.013931,0.027320,0.299356,0.883780,0.963408,0.074272,0.282957,0.863274,0.984353,0.074817,0.115175,0.721383,0.784096,0.077397,0.199213,1.039984,0.073485,0.253356,0.933670,0.030334,0.098759,1.014174,0.027088,0.299233,0.963109,0.074327,0.283258,0.984951,0.073641,0.114982
30,0.300000,0.062455,-0.028156,-0.135794,0.953452,0.059342,0.208104,0.000383,0.784424,0.077242,0.198956,0.910592,1.040258,0.072998,0.253222,0.849380,0.933942,0.029460,0.099078,0.757701,1.014106,0.027322,0.299309,0.881248,0.963538,0.074230,0.282924,0.859098,0.984445,0.074803,0.115137,0.698296,0.784659,0.077086,0.199176,1.040034,0.073546,0.253334,0.933670,0.030334,0.098759,1.014310,0.026916,0.299170,0.963151,0.074498,0.283233,0.984873,0.073689,0.114957
31,0.310000,0.059307,-0.101568,-0.133077,0.953399,0.059329,0.208119,0.000345,0.784371,0.077209,0.198939,0.901741,1.040202,0.073047,0.253224,0.858268,0.933896,0.029306,0.099130,0.804322,1.014050,0.027428,0.299368,0.900377,0.963480,0.074313,0.282920,0.869952,0.984397,0.074672,0.115134,0.723317,0.784659,0.077086,0.199176,1.039987,0.073559,0.253337,0.933626,0.030015,0.098937,1.014174,0.027164,0.299096,0.963082,0.074442,0.283228,0.984873,0.073689,0.114957
32,0.320000,0.122758,-0.063657,-0.332931,0.953351,0.059506,0.208254,0.000421,0.784376,0.077982,0.199272,0.901741,1.040250,0.072891,0.253272,0.858268,0.933623,0.029623,0.099267,0.804322,1.013990,0.027334,0.299415,0.900377,0.963566,0.074405,0.283054,0.869952,0.984299,0.074802,0.115245,0.723317,0.784308,0.078013,0.199855,1.039984,0.073485,0.253356,0.933670,0.030334,0.098759,1.014174,0.027088,0.299233,0.963027,0.074431,0.283346,0.984951,0.073641,0.114982
33,0.330000,0.064986,-0.041646,-0.176970,0.953432,0.059252,0.208062,0.000354,0.784416,0.077271,0.198917,0.910232,1.040249,0.072855,0.253173,0.925529,0.933895,0.029357,0.099043,0.739587,1.014067,0.027209,0.299271,0.947570,0.963532,0.074149,0.282877,0.862510,0.984432,0.074668,0.115090,0.681980,0.784616,0.077055,0.199123,1.040094,0.073107,0.253138,0.933670,0.030334,0.098759,1.014174,0.027164,0.299096,0.963158,0.074330,0.283238,0.984889,0.073483,0.115025
34,0.340000,0.085887,-0.005026,-0.160718,0.953476,0.059284,0.208040,0.000348,0.784452,0.077261,0.198968,0.923653,1.040306,0.072883,0.253127,0.916026,0.933908,0.029453,0.099009,0.763599,1.014154,0.027200,0.299206,0.921957,0.963599,0.074136,0.282861,0.846276,0.984438,0.074768,0.115066,0.707831,0.784616,0.077055,0.199123,1.040144,0.073177,0.253121,0.933670,0.030334,0.098759,1.014310,0.026993,0.299033,0.963241,0.074443,0.283256,0.984873,0.073689,0.114957
35,0.350000,0.029185,0.196403,0.079684,0.953310,0.059569,0.208061,0.000398,0.784221,0.076870,0.198883,0.923653,1.040037,0.073374,0.253284,0.916026,0.933975,0.030042,0.098907,0.763599,1.014031,0.027419,0.299175,0.921957,0.963296,0.074201,0.282945,0.846276,0.984298,0.075511,0.115174,0.707831,0.784775,0.076561,0.198641,1.040144,0.073177,0.253121,0.933670,0.030334,0.098759,1.014016,0.027337,0.299205,0.963163,0.074670,0.283037,0.984127,0.075315,0.115599
36,0.360000,0.089267,0.214033,-0.050030,0.953188,0.059651,0.208234,0.000250,0.784129,0.077337,0.199240,0.981589,1.039994,0.073245,0.253369,0.923490,0.933671,0.030200,0.099091,0.910470,1.013932,0.027335,0.299275,0.912958,0.963286,0.074236,0.283112,0.938309,0.984114,0.075551,0.115319,0.887904,0.784096,0.077397,0.199213,1.040034,0.073546,0.253334,0.933670,0.030334,0.098759,1.014174,0.027088,0.299233,0.963109,0.074327,0.283258,0.984049,0.075209,0.115603
37,0.370000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.784512,0.078068,0.200209,1.039984,0.073485,0.253356,0.933626,0.030015,0.098937,1.014174,0.027088,0.299233,0.963084,0.074403,0.283177,0.984873,0.073689,0.114957
38,0.380000,0.097520,-0.088199,-0.246229,0.953361,0.059234,0.208162,0.000314,0.784363,0.077450,0.199098,0.981589,1.040221,0.072769,0.253213,0.923490,0.933727,0.029274,0.099179,0.910470,1.014009,0.027192,0.299363,0.912958,0.963521,0.074180,0.282960,0.938309,0.984327,0.074537,0.115160,0.887904,0.784096,0.077397,0.199213,1.040144,0.073177,0.253121,0.933601,0.029903,0.099186,1.014310,0.026916,0.299170,0.963109,0.074327,0.283258,0.984940,0.073602,0.115025
39,0.390000,0.096895,0.230571,-0.000861,0.953292,0.059529,0.208130,0.000331,0.784218,0.077073,0.199163,0.926269,1.040093,0.073184,0.253258,0.893750,0.933786,0.030093,0.098981,0.839707,1.014076,0.027239,0.299153,0.887024,0.963388,0.074102,0.283011,0.867668,0.984193,0.075482,0.115216,0.718522,0.784619,0.076921,0.199031,1.040015,0.073090,0.253048,0.933670,0.030334,0.098759,1.014174,0.027164,0.299096,0.963241,0.074443,0.283256,0.984049,0.075209,0.115603
